"registry_code","sex","age_group","number_of_cases","person_years_at_risk","discription","start","end","latitude","longitude"
582601099,2,16,1650,476174,"UK, England, Yorkshire and The Humber",2008,2012,53.9318994,-1.1664717
582601099,2,17,1464,371850,"UK, England, Yorkshire and The Humber",2008,2012,53.9318994,-1.1664717
582601099,1,14,1799,609951,"UK, England, Yorkshire and The Humber",2008,2012,53.9318994,-1.1664717
582601099,1,15,2084,491814,"UK, England, Yorkshire and The Humber",2008,2012,53.9318994,-1.1664717
582601099,1,16,1977,376894,"UK, England, Yorkshire and The Humber",2008,2012,53.9318994,-1.1664717
582601099,1,13,1315,781298,"UK, England, Yorkshire and The Humber",2008,2012,53.9318994,-1.1664717
582601099,1,18,1277,179446,"UK, England, Yorkshire and The Humber",2008,2012,53.9318994,-1.1664717
582601099,2,14,1466,648350,"UK, England, Yorkshire and The Humber",2008,2012,53.9318994,-1.1664717
582601099,1,17,1654,251222,"UK, England, Yorkshire and The Humber",2008,2012,53.9318994,-1.1664717
582601099,2,13,1090,803397,"UK, England, Yorkshire and The Humber",2008,2012,53.9318994,-1.1664717
582601199,1,2,0,843575,"UK, England, East",2008,2012,51.3811042,-2.3227594
582601199,1,12,618,842355,"UK, England, East",2008,2012,51.3811042,-2.3227594
582601199,1,9,59,1076933,"UK, England, East",2008,2012,51.3811042,-2.3227594
582601199,1,10,151,1057775,"UK, England, East",2008,2012,51.3811042,-2.3227594
582601199,1,11,286,930391,"UK, England, East",2008,2012,51.3811042,-2.3227594
582601199,1,1,0,910476,"UK, England, East",2008,2012,51.3811042,-2.3227594
582601199,2,7,11,903874,"UK, England, East",2008,2012,51.3811042,-2.3227594
582601199,2,8,26,995874,"UK, England, East",2008,2012,51.3811042,-2.3227594
582601199,2,9,47,1098980,"UK, England, East",2008,2012,51.3811042,-2.3227594
582601199,2,6,4,899066,"UK, England, East",2008,2012,51.3811042,-2.3227594
582601199,2,11,268,939702,"UK, England, East",2008,2012,51.3811042,-2.3227594
582601199,2,12,492,871433,"UK, England, East",2008,2012,51.3811042,-2.3227594
582601199,2,13,914,930906,"UK, England, East",2008,2012,51.3811042,-2.3227594
582601199,2,10,128,1074982,"UK, England, East",2008,2012,51.3811042,-2.3227594
582601199,2,2,0,800885,"UK, England, East",2008,2012,51.3811042,-2.3227594
582601199,2,3,0,847376,"UK, England, East",2008,2012,51.3811042,-2.3227594
582601199,2,4,1,875580,"UK, England, East",2008,2012,51.3811042,-2.3227594
582601199,2,5,4,847259,"UK, England, East",2008,2012,51.3811042,-2.3227594
582601199,2,17,1212,434558,"UK, England, East",2008,2012,51.3811042,-2.3227594
582601199,2,18,1131,469101,"UK, England, East",2008,2012,51.3811042,-2.3227594
582601199,2,19,0,0,"UK, England, East",2008,2012,51.3811042,-2.3227594
582601199,1,14,1409,707681,"UK, England, East",2008,2012,51.3811042,-2.3227594
582601199,1,15,1697,564519,"UK, England, East",2008,2012,51.3811042,-2.3227594
582601199,1,3,1,891532,"UK, England, East",2008,2012,51.3811042,-2.3227594
582601199,1,4,1,922744,"UK, England, East",2008,2012,51.3811042,-2.3227594
582601199,1,5,5,873121,"UK, England, East",2008,2012,51.3811042,-2.3227594
582601199,1,6,6,898931,"UK, England, East",2008,2012,51.3811042,-2.3227594
582601199,1,7,11,892794,"UK, England, East",2008,2012,51.3811042,-2.3227594
582601199,1,8,17,977201,"UK, England, East",2008,2012,51.3811042,-2.3227594
582601199,2,14,1100,747745,"UK, England, East",2008,2012,51.3811042,-2.3227594
582601199,2,15,1187,617202,"UK, England, East",2008,2012,51.3811042,-2.3227594
582601199,2,16,1244,538454,"UK, England, East",2008,2012,51.3811042,-2.3227594
582601199,1,16,1786,453467,"UK, England, East",2008,2012,51.3811042,-2.3227594
582601199,1,13,1112,889492,"UK, England, East",2008,2012,51.3811042,-2.3227594
582601199,1,18,1266,231654,"UK, England, East",2008,2012,51.3811042,-2.3227594
582601199,1,19,0,0,"UK, England, East",2008,2012,51.3811042,-2.3227594
582601199,2,1,1,867158,"UK, England, East",2008,2012,51.3811042,-2.3227594
582601199,1,17,1556,312185,"UK, England, East",2008,2012,51.3811042,-2.3227594
582601599,1,1,2,1490760,"UK, England, London",2008,2012,51.5073219,-0.1276474
582601599,1,2,0,1217165,"UK, England, London",2008,2012,51.5073219,-0.1276474
582601599,1,13,1206,805457,"UK, England, London",2008,2012,51.5073219,-0.1276474
582601599,2,3,0,1108367,"UK, England, London",2008,2012,51.5073219,-0.1276474
582601599,1,10,216,1346475,"UK, England, London",2008,2012,51.5073219,-0.1276474
582601599,1,11,415,1111343,"UK, England, London",2008,2012,51.5073219,-0.1276474
582601599,1,12,764,898109,"UK, England, London",2008,2012,51.5073219,-0.1276474
582601599,2,7,17,1922436,"UK, England, London",2008,2012,51.5073219,-0.1276474
582601599,2,8,34,1635864,"UK, England, London",2008,2012,51.5073219,-0.1276474
582601599,2,9,91,1523588,"UK, England, London",2008,2012,51.5073219,-0.1276474
582601599,2,10,212,1384578,"UK, England, London",2008,2012,51.5073219,-0.1276474
582601599,2,11,354,1133457,"UK, England, London",2008,2012,51.5073219,-0.1276474
582601599,2,12,552,944538,"UK, England, London",2008,2012,51.5073219,-0.1276474
582601599,2,13,888,863617,"UK, England, London",2008,2012,51.5073219,-0.1276474
582601599,2,14,1044,676706,"UK, England, London",2008,2012,51.5073219,-0.1276474
582601599,2,15,1223,575188,"UK, England, London",2008,2012,51.5073219,-0.1276474
582601599,2,16,1322,490840,"UK, England, London",2008,2012,51.5073219,-0.1276474
582601599,2,4,3,1148413,"UK, England, London",2008,2012,51.5073219,-0.1276474
582601599,2,5,8,1552964,"UK, England, London",2008,2012,51.5073219,-0.1276474
582601599,2,6,11,2075087,"UK, England, London",2008,2012,51.5073219,-0.1276474
582601599,2,19,0,0,"UK, England, London",2008,2012,51.5073219,-0.1276474
582601599,1,3,0,1157261,"UK, England, London",2008,2012,51.5073219,-0.1276474
582601599,1,14,1443,604549,"UK, England, London",2008,2012,51.5073219,-0.1276474
582601599,1,15,1842,500934,"UK, England, London",2008,2012,51.5073219,-0.1276474
582601599,1,16,1779,396360,"UK, England, London",2008,2012,51.5073219,-0.1276474
582601599,1,7,20,1976194,"UK, England, London",2008,2012,51.5073219,-0.1276474
582601599,1,4,4,1184677,"UK, England, London",2008,2012,51.5073219,-0.1276474
582601599,1,5,1,1490785,"UK, England, London",2008,2012,51.5073219,-0.1276474
582601599,1,6,7,2016104,"UK, England, London",2008,2012,51.5073219,-0.1276474
582601599,2,1,0,1427664,"UK, England, London",2008,2012,51.5073219,-0.1276474
582601599,1,8,43,1699452,"UK, England, London",2008,2012,51.5073219,-0.1276474
582601599,1,9,119,1533897,"UK, England, London",2008,2012,51.5073219,-0.1276474
582601599,2,18,1173,411380,"UK, England, London",2008,2012,51.5073219,-0.1276474
582601599,1,17,1396,266272,"UK, England, London",2008,2012,51.5073219,-0.1276474
582601599,1,18,1137,200134,"UK, England, London",2008,2012,51.5073219,-0.1276474
582601599,1,19,0,0,"UK, England, London",2008,2012,51.5073219,-0.1276474
582601599,2,2,0,1170548,"UK, England, London",2008,2012,51.5073219,-0.1276474
582601599,2,17,1276,387863,"UK, England, London",2008,2012,51.5073219,-0.1276474
582602099,1,3,0,754998,"UK, Scotland",2008,2012,56.7861112,-4.1140518
582602099,1,2,0,694541,"UK, Scotland",2008,2012,56.7861112,-4.1140518
582602099,1,4,1,832491,"UK, Scotland",2008,2012,56.7861112,-4.1140518
582602099,1,6,5,843762,"UK, Scotland",2008,2012,56.7861112,-4.1140518
582602099,1,16,2310,379107,"UK, Scotland",2008,2012,56.7861112,-4.1140518
582602099,2,5,2,897353,"UK, Scotland",2008,2012,56.7861112,-4.1140518
582602099,1,5,4,888047,"UK, Scotland",2008,2012,56.7861112,-4.1140518
582602099,1,14,2109,622779,"UK, Scotland",2008,2012,56.7861112,-4.1140518
582602099,1,15,2449,500959,"UK, Scotland",2008,2012,56.7861112,-4.1140518
582602099,2,9,78,1024010,"UK, Scotland",2008,2012,56.7861112,-4.1140518
582602099,2,10,205,1038656,"UK, Scotland",2008,2012,56.7861112,-4.1140518
582602099,2,11,445,941519,"UK, Scotland",2008,2012,56.7861112,-4.1140518
582602099,2,12,805,841447,"UK, Scotland",2008,2012,56.7861112,-4.1140518
582602099,2,13,1355,832253,"UK, Scotland",2008,2012,56.7861112,-4.1140518
582602099,2,14,1868,687759,"UK, Scotland",2008,2012,56.7861112,-4.1140518
582602099,2,15,2158,598591,"UK, Scotland",2008,2012,56.7861112,-4.1140518
582602099,2,16,2185,506073,"UK, Scotland",2008,2012,56.7861112,-4.1140518
582602099,2,17,1799,377701,"UK, Scotland",2008,2012,56.7861112,-4.1140518
582602099,2,18,1350,360773,"UK, Scotland",2008,2012,56.7861112,-4.1140518
582602099,2,6,5,869074,"UK, Scotland",2008,2012,56.7861112,-4.1140518
582602099,2,7,9,807006,"UK, Scotland",2008,2012,56.7861112,-4.1140518
582602099,2,8,30,889236,"UK, Scotland",2008,2012,56.7861112,-4.1140518
582602099,1,1,0,741063,"UK, Scotland",2008,2012,56.7861112,-4.1140518
582602099,1,7,12,781249,"UK, Scotland",2008,2012,56.7861112,-4.1140518
582602099,1,8,30,843152,"UK, Scotland",2008,2012,56.7861112,-4.1140518
582602099,1,9,84,963603,"UK, Scotland",2008,2012,56.7861112,-4.1140518
582602099,1,17,1780,239516,"UK, Scotland",2008,2012,56.7861112,-4.1140518
582602099,1,11,422,903446,"UK, Scotland",2008,2012,56.7861112,-4.1140518
582602099,1,12,906,810753,"UK, Scotland",2008,2012,56.7861112,-4.1140518
582602099,1,13,1530,796443,"UK, Scotland",2008,2012,56.7861112,-4.1140518
582602099,1,10,203,987644,"UK, Scotland",2008,2012,56.7861112,-4.1140518
582602099,2,2,0,663298,"UK, Scotland",2008,2012,56.7861112,-4.1140518
582602099,1,18,1138,159382,"UK, Scotland",2008,2012,56.7861112,-4.1140518
582602099,1,19,0,0,"UK, Scotland",2008,2012,56.7861112,-4.1140518
582602099,2,1,0,708897,"UK, Scotland",2008,2012,56.7861112,-4.1140518
582602099,2,3,1,716494,"UK, Scotland",2008,2012,56.7861112,-4.1140518
582602099,2,4,3,807425,"UK, Scotland",2008,2012,56.7861112,-4.1140518
582602099,2,19,0,0,"UK, Scotland",2008,2012,56.7861112,-4.1140518
582603099,1,4,1,322084,"UK, Northern Ireland",2008,2012,54.6294982,-6.7654416
582603099,1,15,608,146256,"UK, Northern Ireland",2008,2012,54.6294982,-6.7654416
582603099,1,5,0,317850,"UK, Northern Ireland",2008,2012,54.6294982,-6.7654416
582603099,1,6,4,307701,"UK, Northern Ireland",2008,2012,54.6294982,-6.7654416
582603099,1,14,565,191940,"UK, Northern Ireland",2008,2012,54.6294982,-6.7654416
582603099,1,7,3,290438,"UK, Northern Ireland",2008,2012,54.6294982,-6.7654416
582603099,1,16,569,107970,"UK, Northern Ireland",2008,2012,54.6294982,-6.7654416
582603099,1,17,414,68860,"UK, Northern Ireland",2008,2012,54.6294982,-6.7654416
582603099,1,18,247,46932,"UK, Northern Ireland",2008,2012,54.6294982,-6.7654416
582603099,2,8,11,315608,"UK, Northern Ireland",2008,2012,54.6294982,-6.7654416
582603099,2,9,22,336688,"UK, Northern Ireland",2008,2012,54.6294982,-6.7654416
582603099,2,10,45,327751,"UK, Northern Ireland",2008,2012,54.6294982,-6.7654416
582603099,2,11,101,287896,"UK, Northern Ireland",2008,2012,54.6294982,-6.7654416
582603099,2,12,186,247106,"UK, Northern Ireland",2008,2012,54.6294982,-6.7654416
582603099,2,13,304,237375,"UK, Northern Ireland",2008,2012,54.6294982,-6.7654416
582603099,2,14,359,207716,"UK, Northern Ireland",2008,2012,54.6294982,-6.7654416
582603099,2,15,374,169290,"UK, Northern Ireland",2008,2012,54.6294982,-6.7654416
582603099,2,16,402,142498,"UK, Northern Ireland",2008,2012,54.6294982,-6.7654416
582603099,2,17,271,110583,"UK, Northern Ireland",2008,2012,54.6294982,-6.7654416
582603099,2,18,204,107038,"UK, Northern Ireland",2008,2012,54.6294982,-6.7654416
582603099,2,19,0,0,"UK, Northern Ireland",2008,2012,54.6294982,-6.7654416
582603099,2,7,4,304944,"UK, Northern Ireland",2008,2012,54.6294982,-6.7654416
582603099,1,1,1,315649,"UK, Northern Ireland",2008,2012,54.6294982,-6.7654416
582603099,1,2,0,288292,"UK, Northern Ireland",2008,2012,54.6294982,-6.7654416
582603099,1,3,0,307748,"UK, Northern Ireland",2008,2012,54.6294982,-6.7654416
582603099,2,1,0,300168,"UK, Northern Ireland",2008,2012,54.6294982,-6.7654416
582603099,1,8,4,304049,"UK, Northern Ireland",2008,2012,54.6294982,-6.7654416
582603099,1,9,18,324512,"UK, Northern Ireland",2008,2012,54.6294982,-6.7654416
582603099,1,19,0,0,"UK, Northern Ireland",2008,2012,54.6294982,-6.7654416
582603099,1,11,119,283414,"UK, Northern Ireland",2008,2012,54.6294982,-6.7654416
582603099,1,12,244,247394,"UK, Northern Ireland",2008,2012,54.6294982,-6.7654416
582603099,1,13,365,227251,"UK, Northern Ireland",2008,2012,54.6294982,-6.7654416
582603099,1,10,63,319625,"UK, Northern Ireland",2008,2012,54.6294982,-6.7654416
582603099,2,4,1,309034,"UK, Northern Ireland",2008,2012,54.6294982,-6.7654416
582603099,2,5,1,311098,"UK, Northern Ireland",2008,2012,54.6294982,-6.7654416
582603099,2,2,0,272827,"UK, Northern Ireland",2008,2012,54.6294982,-6.7654416
582603099,2,3,1,291894,"UK, Northern Ireland",2008,2012,54.6294982,-6.7654416
582603099,2,6,1,317791,"UK, Northern Ireland",2008,2012,54.6294982,-6.7654416
582604099,1,4,0,508907,"UK, Wales",2008,2012,52.2928116,-3.73893
582604099,1,5,0,531548,"UK, Wales",2008,2012,52.2928116,-3.73893
582604099,1,17,984,162231,"UK, Wales",2008,2012,52.2928116,-3.73893
582604099,1,18,712,116652,"UK, Wales",2008,2012,52.2928116,-3.73893
582604099,1,19,0,0,"UK, Wales",2008,2012,52.2928116,-3.73893
582604099,1,6,5,466199,"UK, Wales",2008,2012,52.2928116,-3.73893
582604099,2,2,0,399273,"UK, Wales",2008,2012,52.2928116,-3.73893
582604099,1,7,0,427205,"UK, Wales",2008,2012,52.2928116,-3.73893
582604099,1,8,9,463831,"UK, Wales",2008,2012,52.2928116,-3.73893
582604099,2,1,0,426900,"UK, Wales",2008,2012,52.2928116,-3.73893
582604099,2,10,91,553380,"UK, Wales",2008,2012,52.2928116,-3.73893
582604099,2,11,200,504152,"UK, Wales",2008,2012,52.2928116,-3.73893
582604099,2,12,358,481783,"UK, Wales",2008,2012,52.2928116,-3.73893
582604099,2,13,645,508226,"UK, Wales",2008,2012,52.2928116,-3.73893
582604099,2,14,747,421738,"UK, Wales",2008,2012,52.2928116,-3.73893
582604099,2,15,846,348914,"UK, Wales",2008,2012,52.2928116,-3.73893
582604099,2,16,880,295583,"UK, Wales",2008,2012,52.2928116,-3.73893
582604099,2,17,786,233396,"UK, Wales",2008,2012,52.2928116,-3.73893
582604099,2,18,691,252081,"UK, Wales",2008,2012,52.2928116,-3.73893
582604099,2,19,0,0,"UK, Wales",2008,2012,52.2928116,-3.73893
582604099,1,10,77,533701,"UK, Wales",2008,2012,52.2928116,-3.73893
582604099,1,11,186,487035,"UK, Wales",2008,2012,52.2928116,-3.73893
582604099,1,12,392,465471,"UK, Wales",2008,2012,52.2928116,-3.73893
582604099,1,13,741,492831,"UK, Wales",2008,2012,52.2928116,-3.73893
582604099,1,1,0,448860,"UK, Wales",2008,2012,52.2928116,-3.73893
582604099,1,2,0,422147,"UK, Wales",2008,2012,52.2928116,-3.73893
582604099,1,3,0,460003,"UK, Wales",2008,2012,52.2928116,-3.73893
582604099,2,4,1,488828,"UK, Wales",2008,2012,52.2928116,-3.73893
582604099,1,9,38,525597,"UK, Wales",2008,2012,52.2928116,-3.73893
582604099,2,6,2,459083,"UK, Wales",2008,2012,52.2928116,-3.73893
582604099,2,3,0,436296,"UK, Wales",2008,2012,52.2928116,-3.73893
582604099,2,8,9,478126,"UK, Wales",2008,2012,52.2928116,-3.73893
582604099,2,9,31,547030,"UK, Wales",2008,2012,52.2928116,-3.73893
582604099,1,14,1073,403239,"UK, Wales",2008,2012,52.2928116,-3.73893
582604099,2,7,5,429375,"UK, Wales",2008,2012,52.2928116,-3.73893
582604099,1,16,1188,242985,"UK, Wales",2008,2012,52.2928116,-3.73893
582604099,2,5,0,511224,"UK, Wales",2008,2012,52.2928116,-3.73893
582604099,1,15,1202,318705,"UK, Wales",2008,2012,52.2928116,-3.73893
603600099,1,10,664,3825227,"Australia",2008,2012,-24.7761086,134.755
603600099,1,9,260,3853894,"Australia",2008,2012,-24.7761086,134.755
603600099,2,3,3,3376193,"Australia",2008,2012,-24.7761086,134.755
603600099,1,11,1319,3618670,"Australia",2008,2012,-24.7761086,134.755
603600099,2,5,9,3873853,"Australia",2008,2012,-24.7761086,134.755
603600099,1,12,2310,3255934,"Australia",2008,2012,-24.7761086,134.755
603600099,1,13,3779,2955117,"Australia",2008,2012,-24.7761086,134.755
603600099,2,4,4,3542226,"Australia",2008,2012,-24.7761086,134.755
603600099,1,1,1,3702120,"Australia",2008,2012,-24.7761086,134.755
603600099,1,2,1,3511966,"Australia",2008,2012,-24.7761086,134.755
603600099,1,3,1,3555920,"Australia",2008,2012,-24.7761086,134.755
603600099,1,4,5,3741022,"Australia",2008,2012,-24.7761086,134.755
603600099,2,14,3242,2304410,"Australia",2008,2012,-24.7761086,134.755
603600099,2,15,3242,1806690,"Australia",2008,2012,-24.7761086,134.755
603600099,2,16,3117,1491841,"Australia",2008,2012,-24.7761086,134.755
603600099,2,17,2798,1249237,"Australia",2008,2012,-24.7761086,134.755
603600099,2,18,2257,1272580,"Australia",2008,2012,-24.7761086,134.755
603600099,2,19,0,0,"Australia",2008,2012,-24.7761086,134.755
603600099,1,15,5346,1718773,"Australia",2008,2012,-24.7761086,134.755
603600099,1,16,5292,1283168,"Australia",2008,2012,-24.7761086,134.755
603600099,2,6,22,3970526,"Australia",2008,2012,-24.7761086,134.755
603600099,1,14,4887,2273951,"Australia",2008,2012,-24.7761086,134.755
603600099,1,5,14,4070702,"Australia",2008,2012,-24.7761086,134.755
603600099,1,6,20,4083764,"Australia",2008,2012,-24.7761086,134.755
603600099,1,17,4477,926393,"Australia",2008,2012,-24.7761086,134.755
603600099,1,18,3073,659223,"Australia",2008,2012,-24.7761086,134.755
603600099,2,7,47,3776540,"Australia",2008,2012,-24.7761086,134.755
603600099,2,8,107,3987806,"Australia",2008,2012,-24.7761086,134.755
603600099,1,7,45,3781487,"Australia",2008,2012,-24.7761086,134.755
603600099,1,8,103,3934512,"Australia",2008,2012,-24.7761086,134.755
603600099,2,11,1203,3686009,"Australia",2008,2012,-24.7761086,134.755
603600099,1,19,0,0,"Australia",2008,2012,-24.7761086,134.755
603600099,2,9,245,3915845,"Australia",2008,2012,-24.7761086,134.755
603600099,2,10,614,3894518,"Australia",2008,2012,-24.7761086,134.755
603600099,2,1,3,3509375,"Australia",2008,2012,-24.7761086,134.755
603600099,2,2,2,3334517,"Australia",2008,2012,-24.7761086,134.755
603600099,2,12,1812,3309143,"Australia",2008,2012,-24.7761086,134.755
603600099,2,13,2702,2964187,"Australia",2008,2012,-24.7761086,134.755
603600299,1,1,0,1205752,"Australia, New South Wales",2008,2012,-31.8759835,147.2869493
603600299,1,2,0,1141065,"Australia, New South Wales",2008,2012,-31.8759835,147.2869493
603600299,1,13,1250,966138,"Australia, New South Wales",2008,2012,-31.8759835,147.2869493
603600299,1,14,1648,755263,"Australia, New South Wales",2008,2012,-31.8759835,147.2869493
603600299,2,4,0,1124517,"Australia, New South Wales",2008,2012,-31.8759835,147.2869493
603600299,2,5,5,1213079,"Australia, New South Wales",2008,2012,-31.8759835,147.2869493
603600299,1,15,1836,578840,"Australia, New South Wales",2008,2012,-31.8759835,147.2869493
603600299,1,3,0,1144424,"Australia, New South Wales",2008,2012,-31.8759835,147.2869493
603600299,1,16,1794,439579,"Australia, New South Wales",2008,2012,-31.8759835,147.2869493
603600299,1,4,2,1194130,"Australia, New South Wales",2008,2012,-31.8759835,147.2869493
603600299,2,6,5,1277400,"Australia, New South Wales",2008,2012,-31.8759835,147.2869493
603600299,2,7,21,1235522,"Australia, New South Wales",2008,2012,-31.8759835,147.2869493
603600299,1,7,14,1226603,"Australia, New South Wales",2008,2012,-31.8759835,147.2869493
603600299,1,8,35,1264888,"Australia, New South Wales",2008,2012,-31.8759835,147.2869493
603600299,1,5,1,1266599,"Australia, New South Wales",2008,2012,-31.8759835,147.2869493
603600299,1,6,8,1293252,"Australia, New South Wales",2008,2012,-31.8759835,147.2869493
603600299,2,16,1058,513364,"Australia, New South Wales",2008,2012,-31.8759835,147.2869493
603600299,2,17,995,433967,"Australia, New South Wales",2008,2012,-31.8759835,147.2869493
603600299,2,18,760,445188,"Australia, New South Wales",2008,2012,-31.8759835,147.2869493
603600299,2,19,0,0,"Australia, New South Wales",2008,2012,-31.8759835,147.2869493
603600299,2,10,218,1257865,"Australia, New South Wales",2008,2012,-31.8759835,147.2869493
603600299,1,17,1451,319953,"Australia, New South Wales",2008,2012,-31.8759835,147.2869493
603600299,2,8,41,1290754,"Australia, New South Wales",2008,2012,-31.8759835,147.2869493
603600299,2,9,77,1244013,"Australia, New South Wales",2008,2012,-31.8759835,147.2869493
603600299,1,9,89,1216462,"Australia, New South Wales",2008,2012,-31.8759835,147.2869493
603600299,1,10,239,1234797,"Australia, New South Wales",2008,2012,-31.8759835,147.2869493
603600299,1,18,993,227872,"Australia, New South Wales",2008,2012,-31.8759835,147.2869493
603600299,1,19,0,0,"Australia, New South Wales",2008,2012,-31.8759835,147.2869493
603600299,2,13,892,967162,"Australia, New South Wales",2008,2012,-31.8759835,147.2869493
603600299,2,1,1,1142163,"Australia, New South Wales",2008,2012,-31.8759835,147.2869493
603600299,1,11,438,1176046,"Australia, New South Wales",2008,2012,-31.8759835,147.2869493
603600299,1,12,759,1057152,"Australia, New South Wales",2008,2012,-31.8759835,147.2869493
603600299,2,11,407,1197873,"Australia, New South Wales",2008,2012,-31.8759835,147.2869493
603600299,2,12,606,1073339,"Australia, New South Wales",2008,2012,-31.8759835,147.2869493
603600299,2,2,1,1077909,"Australia, New South Wales",2008,2012,-31.8759835,147.2869493
603600299,2,3,0,1084748,"Australia, New South Wales",2008,2012,-31.8759835,147.2869493
603600299,2,14,1139,767313,"Australia, New South Wales",2008,2012,-31.8759835,147.2869493
603600299,2,15,1128,612218,"Australia, New South Wales",2008,2012,-31.8759835,147.2869493
603600399,1,1,0,774797,"Australia, Queensland",2008,2012,-22.1646782,144.5844903
603600399,1,2,0,740310,"Australia, Queensland",2008,2012,-22.1646782,144.5844903
603600399,1,12,523,649754,"Australia, Queensland",2008,2012,-22.1646782,144.5844903
603600399,1,13,858,598665,"Australia, Queensland",2008,2012,-22.1646782,144.5844903
603600399,1,4,1,768976,"Australia, Queensland",2008,2012,-22.1646782,144.5844903
603600399,1,5,5,802854,"Australia, Queensland",2008,2012,-22.1646782,144.5844903
603600399,2,6,4,784462,"Australia, Queensland",2008,2012,-22.1646782,144.5844903
603600399,2,7,11,744879,"Australia, Queensland",2008,2012,-22.1646782,144.5844903
603600399,1,14,1113,458706,"Australia, Queensland",2008,2012,-22.1646782,144.5844903
603600399,1,3,0,747893,"Australia, Queensland",2008,2012,-22.1646782,144.5844903
603600399,1,15,1118,333608,"Australia, Queensland",2008,2012,-22.1646782,144.5844903
603600399,1,16,1035,236233,"Australia, Queensland",2008,2012,-22.1646782,144.5844903
603600399,2,8,15,802977,"Australia, Queensland",2008,2012,-22.1646782,144.5844903
603600399,2,9,58,786771,"Australia, Queensland",2008,2012,-22.1646782,144.5844903
603600399,1,7,11,739637,"Australia, Queensland",2008,2012,-22.1646782,144.5844903
603600399,1,8,24,791889,"Australia, Queensland",2008,2012,-22.1646782,144.5844903
603600399,1,17,850,164443,"Australia, Queensland",2008,2012,-22.1646782,144.5844903
603600399,1,6,3,806129,"Australia, Queensland",2008,2012,-22.1646782,144.5844903
603600399,2,18,374,217932,"Australia, Queensland",2008,2012,-22.1646782,144.5844903
603600399,2,19,0,0,"Australia, Queensland",2008,2012,-22.1646782,144.5844903
603600399,1,11,266,715290,"Australia, Queensland",2008,2012,-22.1646782,144.5844903
603600399,2,11,252,728899,"Australia, Queensland",2008,2012,-22.1646782,144.5844903
603600399,2,12,415,651424,"Australia, Queensland",2008,2012,-22.1646782,144.5844903
603600399,1,18,557,117294,"Australia, Queensland",2008,2012,-22.1646782,144.5844903
603600399,2,10,125,781166,"Australia, Queensland",2008,2012,-22.1646782,144.5844903
603600399,2,1,1,731774,"Australia, Queensland",2008,2012,-22.1646782,144.5844903
603600399,2,2,0,701148,"Australia, Queensland",2008,2012,-22.1646782,144.5844903
603600399,1,9,62,772541,"Australia, Queensland",2008,2012,-22.1646782,144.5844903
603600399,1,19,0,0,"Australia, Queensland",2008,2012,-22.1646782,144.5844903
603600399,2,5,0,781491,"Australia, Queensland",2008,2012,-22.1646782,144.5844903
603600399,2,15,586,334708,"Australia, Queensland",2008,2012,-22.1646782,144.5844903
603600399,2,16,560,264905,"Australia, Queensland",2008,2012,-22.1646782,144.5844903
603600399,1,10,129,763131,"Australia, Queensland",2008,2012,-22.1646782,144.5844903
603600399,2,14,645,452481,"Australia, Queensland",2008,2012,-22.1646782,144.5844903
603600399,2,13,606,586861,"Australia, Queensland",2008,2012,-22.1646782,144.5844903
603600399,2,4,1,734400,"Australia, Queensland",2008,2012,-22.1646782,144.5844903
603600399,2,3,1,712879,"Australia, Queensland",2008,2012,-22.1646782,144.5844903
603600399,2,17,478,216696,"Australia, Queensland",2008,2012,-22.1646782,144.5844903
603600499,1,3,0,253099,"South Australia",2008,2012,-30.5343665,135.6301212
603600499,1,4,1,271881,"South Australia",2008,2012,-30.5343665,135.6301212
603600499,1,17,402,83740,"South Australia",2008,2012,-30.5343665,135.6301212
603600499,1,18,279,61114,"South Australia",2008,2012,-30.5343665,135.6301212
603600499,1,6,0,278329,"South Australia",2008,2012,-30.5343665,135.6301212
603600499,1,7,3,254336,"South Australia",2008,2012,-30.5343665,135.6301212
603600499,1,19,0,0,"South Australia",2008,2012,-30.5343665,135.6301212
603600499,1,2,0,241735,"South Australia",2008,2012,-30.5343665,135.6301212
603600499,1,1,1,246525,"South Australia",2008,2012,-30.5343665,135.6301212
603600499,2,11,82,283547,"South Australia",2008,2012,-30.5343665,135.6301212
603600499,2,12,125,262206,"South Australia",2008,2012,-30.5343665,135.6301212
603600499,1,5,1,291764,"South Australia",2008,2012,-30.5343665,135.6301212
603600499,2,1,0,236236,"South Australia",2008,2012,-30.5343665,135.6301212
603600499,2,2,0,231085,"South Australia",2008,2012,-30.5343665,135.6301212
603600499,2,3,0,241790,"South Australia",2008,2012,-30.5343665,135.6301212
603600499,2,13,187,241595,"South Australia",2008,2012,-30.5343665,135.6301212
603600499,1,9,18,284033,"South Australia",2008,2012,-30.5343665,135.6301212
603600499,1,10,53,287516,"South Australia",2008,2012,-30.5343665,135.6301212
603600499,1,11,118,277341,"South Australia",2008,2012,-30.5343665,135.6301212
603600499,1,8,6,272122,"South Australia",2008,2012,-30.5343665,135.6301212
603600499,1,12,174,253317,"South Australia",2008,2012,-30.5343665,135.6301212
603600499,1,13,270,233059,"South Australia",2008,2012,-30.5343665,135.6301212
603600499,1,14,342,179767,"South Australia",2008,2012,-30.5343665,135.6301212
603600499,1,15,440,139158,"South Australia",2008,2012,-30.5343665,135.6301212
603600499,1,16,446,109191,"South Australia",2008,2012,-30.5343665,135.6301212
603600499,2,4,0,258240,"South Australia",2008,2012,-30.5343665,135.6301212
